id,value
23620,deer
23621,dog
23622,deer
23623,horse
23624,deer
23625,truck
23626,automobile
23627,truck
23628,horse
23629,ship
23630,bird
23631,ship
23632,dog
23633,automobile
23634,deer
23635,dog
23636,dog
23637,horse
23638,automobile
23639,automobile
23640,frog
23641,truck
23642,dog
23643,airplane
23644,dog
23645,cat
23646,dog
23647,horse
23648,automobile
23649,bird
23650,bird
23651,ship
23652,bird
23653,deer
23654,truck
23655,dog
23656,bird
23657,horse
23658,horse
23659,deer
23660,automobile
23661,automobile
23662,ship
23663,airplane
23664,airplane
23665,automobile
23666,cat
23667,automobile
23668,cat
23669,bird
23670,automobile
23671,airplane
23672,automobile
23673,horse
23674,truck
23675,ship
23676,ship
23677,dog
23678,frog
23679,truck
23680,deer
23681,frog
23682,horse
23683,cat
23684,truck
23685,automobile
23686,automobile
23687,deer
23688,ship
23689,ship
23690,horse
23691,automobile
23692,airplane
23693,dog
23694,deer
23695,frog
23696,automobile
23697,airplane
23698,ship
23699,ship
23700,cat
23701,dog
23702,automobile
23703,airplane
23704,horse
23705,ship
23706,automobile
23707,airplane
23708,bird
23709,frog
23710,airplane
23711,dog
23712,deer
23713,frog
23714,dog
23715,ship
23716,deer
23717,ship
23718,bird
23719,ship
23720,truck
23721,truck
23722,dog
23723,ship
23724,horse
23725,horse
23726,deer
23727,automobile
23728,ship
23729,bird
23730,truck
23731,frog
23732,deer
23733,bird
23734,frog
23735,truck
23736,deer
23737,truck
23738,dog
23739,automobile
23740,bird
23741,deer
23742,deer
23743,airplane
23744,horse
23745,dog
23746,automobile
23747,truck
23748,deer
23749,airplane
23750,ship
23751,truck
23752,horse
23753,automobile
23754,automobile
23755,automobile
23756,dog
23757,deer
23758,frog
23759,automobile
23760,truck
23761,horse
23762,ship
23763,horse
23764,airplane
23765,dog
23766,horse
23767,dog
23768,automobile
23769,horse
23770,ship
23771,frog
23772,dog
23773,ship
23774,frog
23775,truck
23776,airplane
23777,bird
23778,bird
23779,automobile
23780,bird
23781,bird
23782,airplane
23783,horse
23784,airplane
23785,deer
23786,automobile
23787,dog
23788,deer
23789,airplane
23790,truck
23791,truck
23792,truck
23793,frog
23794,dog
23795,truck
23796,automobile
23797,frog
23798,deer
23799,bird
23800,truck
23801,bird
23802,truck
23803,truck
23804,ship
23805,automobile
23806,deer
23807,bird
23808,dog
23809,bird
23810,ship
23811,truck
23812,dog
23813,ship
23814,horse
23815,frog
23816,frog
23817,dog
23818,bird
23819,dog
23820,frog
23821,dog
23822,ship
23823,ship
23824,ship
23825,dog
23826,truck
23827,airplane
23828,airplane
23829,frog
23830,ship
23831,frog
23832,truck
23833,horse
23834,truck
23835,cat
23836,truck
23837,dog
23838,automobile
23839,airplane
23840,ship
23841,horse
23842,frog
23843,truck
23844,deer
23845,cat
23846,dog
23847,frog
23848,horse
23849,airplane
23850,deer
23851,frog
23852,cat
23853,deer
23854,airplane
23855,deer
23856,deer
23857,deer
23858,deer
23859,dog
23860,truck
23861,truck
23862,horse
23863,deer
23864,airplane
23865,bird
23866,bird
23867,horse
23868,cat
23869,truck
23870,truck
23871,dog
23872,cat
23873,bird
23874,cat
23875,automobile
23876,ship
23877,dog
23878,cat
23879,frog
23880,truck
23881,frog
23882,automobile
23883,frog
23884,frog
23885,deer
23886,cat
23887,airplane
23888,automobile
23889,truck
23890,automobile
23891,deer
23892,deer
23893,dog
23894,automobile
23895,airplane
23896,cat
23897,deer
23898,deer
23899,frog
23900,deer
23901,bird
23902,airplane
23903,airplane
23904,dog
23905,ship
23906,truck
23907,dog
23908,horse
23909,truck
23910,cat
23911,ship
23912,dog
23913,automobile
23914,bird
23915,automobile
23916,ship
23917,automobile
23918,automobile
23919,frog
23920,deer
23921,ship
23922,automobile
23923,bird
23924,dog
23925,truck
23926,bird
23927,ship
23928,cat
23929,automobile
23930,horse
23931,cat
23932,deer
23933,airplane
23934,truck
23935,bird
23936,automobile
23937,horse
23938,deer
23939,airplane
23940,horse
23941,ship
23942,bird
23943,automobile
23944,ship
23945,airplane
23946,automobile
23947,truck
23948,dog
23949,airplane
23950,truck
23951,horse
23952,horse
23953,deer
23954,truck
23955,truck
23956,dog
23957,deer
23958,truck
23959,automobile
23960,bird
23961,ship
23962,ship
23963,deer
23964,truck
23965,airplane
23966,bird
23967,horse
23968,dog
23969,dog
23970,automobile
23971,ship
23972,dog
23973,airplane
23974,deer
23975,bird
23976,dog
23977,horse
23978,airplane
23979,horse
23980,automobile
23981,airplane
23982,automobile
23983,horse
23984,truck
23985,automobile
23986,airplane
23987,ship
23988,ship
23989,deer
23990,airplane
23991,airplane
23992,ship
23993,frog
23994,ship
23995,frog
23996,deer
23997,deer
23998,dog
23999,truck
24000,truck
24001,cat
24002,ship
24003,dog
24004,truck
24005,ship
24006,horse
24007,horse
24008,frog
24009,frog
24010,airplane
24011,deer
24012,truck
24013,deer
24014,horse
24015,ship
24016,truck
24017,dog
24018,ship
24019,bird
24020,dog
24021,dog
24022,ship
24023,truck
24024,horse
24025,automobile
24026,ship
24027,ship
24028,airplane
24029,truck
24030,dog
24031,deer
24032,deer
24033,horse
24034,horse
24035,airplane
24036,ship
24037,ship
24038,automobile
24039,automobile
24040,frog
24041,frog
24042,deer
24043,dog
24044,dog
24045,deer
24046,airplane
24047,horse
24048,airplane
24049,horse
24050,dog
24051,airplane
24052,truck
24053,airplane
24054,frog
24055,cat
24056,deer
24057,horse
24058,ship
24059,bird
24060,dog
24061,deer
24062,horse
24063,deer
24064,airplane
24065,ship
24066,truck
24067,airplane
24068,bird
24069,dog
24070,truck
24071,ship
24072,deer
24073,dog
24074,automobile
24075,deer
24076,frog
24077,horse
24078,deer
24079,ship
24080,airplane
24081,frog
24082,ship
24083,dog
24084,ship
24085,truck
24086,airplane
24087,bird
24088,ship
24089,dog
24090,airplane
24091,frog
24092,horse
24093,airplane
24094,frog
24095,bird
24096,dog
24097,ship
24098,truck
24099,truck
24100,frog
24101,automobile
24102,airplane
24103,deer
24104,bird
24105,cat
24106,cat
24107,dog
24108,horse
24109,bird
24110,automobile
24111,truck
24112,airplane
24113,automobile
24114,ship
24115,frog
24116,deer
24117,truck
24118,truck
24119,dog
24120,horse
24121,automobile
24122,frog
24123,truck
24124,truck
24125,ship
24126,truck
24127,horse
24128,dog
24129,dog
24130,truck
24131,bird
24132,truck
24133,truck
24134,horse
24135,automobile
24136,bird
24137,truck
24138,dog
24139,dog
24140,ship
24141,ship
24142,truck
24143,ship
24144,horse
24145,dog
24146,truck
24147,deer
24148,automobile
24149,cat
24150,frog
24151,airplane
24152,airplane
24153,frog
24154,frog
24155,truck
24156,automobile
24157,airplane
24158,automobile
24159,dog
24160,dog
24161,ship
24162,automobile
24163,ship
24164,ship
24165,automobile
24166,horse
24167,deer
24168,ship
24169,airplane
24170,airplane
24171,deer
24172,horse
24173,airplane
24174,automobile
24175,frog
24176,ship
24177,automobile
24178,deer
24179,ship
24180,truck
24181,horse
24182,deer
24183,truck
24184,bird
24185,truck
24186,frog
24187,truck
24188,truck
24189,horse
24190,automobile
24191,frog
24192,deer
24193,frog
24194,horse
24195,truck
24196,cat
24197,ship
24198,ship
24199,truck
24200,cat
24201,deer
24202,dog
24203,bird
24204,deer
24205,deer
24206,frog
24207,ship
24208,horse
24209,horse
24210,ship
24211,dog
24212,ship
24213,truck
24214,automobile
24215,deer
24216,dog
24217,deer
24218,cat
24219,automobile
24220,deer
24221,deer
24222,automobile
24223,deer
24224,airplane
24225,deer
24226,deer
24227,truck
24228,bird
24229,frog
24230,ship
24231,horse
24232,cat
24233,ship
24234,truck
24235,truck
24236,dog
24237,truck
24238,cat
24239,bird
24240,frog
24241,dog
24242,ship
24243,deer
24244,ship
24245,deer
24246,bird
24247,bird
24248,airplane
24249,automobile
24250,cat
24251,airplane
24252,ship
24253,horse
24254,truck
24255,truck
24256,bird
24257,truck
24258,truck
24259,deer
24260,airplane
24261,dog
24262,deer
24263,airplane
24264,ship
24265,ship
24266,deer
24267,bird
24268,horse
24269,airplane
24270,deer
24271,frog
24272,dog
24273,airplane
24274,horse
24275,truck
24276,dog
24277,ship
24278,ship
24279,automobile
24280,horse
24281,automobile
24282,ship
24283,truck
24284,airplane
24285,horse
24286,cat
24287,bird
24288,frog
24289,airplane
24290,deer
24291,ship
24292,ship
24293,frog
24294,automobile
24295,truck
24296,bird
24297,airplane
24298,bird
24299,frog
24300,truck
24301,deer
24302,ship
24303,ship
24304,ship
24305,frog
24306,dog
24307,deer
24308,truck
24309,dog
24310,truck
24311,ship
24312,ship
24313,airplane
24314,frog
24315,dog
24316,horse
24317,deer
24318,frog
24319,horse
24320,airplane
24321,airplane
24322,truck
24323,dog
24324,airplane
24325,frog
24326,horse
24327,dog
24328,dog
24329,truck
24330,airplane
24331,deer
24332,ship
24333,frog
24334,cat
24335,horse
24336,cat
24337,automobile
24338,ship
24339,bird
24340,truck
24341,deer
24342,automobile
24343,automobile
24344,airplane
24345,frog
24346,horse
24347,airplane
24348,deer
24349,horse
24350,deer
24351,ship
24352,airplane
24353,automobile
24354,ship
24355,ship
24356,ship
24357,airplane
24358,automobile
24359,airplane
24360,automobile
24361,ship
24362,bird
24363,truck
24364,dog
24365,dog
24366,automobile
24367,truck
24368,airplane
24369,ship
24370,airplane
24371,ship
24372,horse
24373,truck
24374,airplane
24375,truck
24376,horse
24377,deer
24378,airplane
24379,horse
24380,frog
24381,airplane
24382,ship
24383,truck
24384,truck
24385,ship
24386,automobile
24387,truck
24388,ship
24389,deer
24390,frog
24391,horse
24392,airplane
24393,airplane
24394,deer
24395,airplane
24396,dog
24397,ship
24398,truck
24399,ship
24400,airplane
24401,airplane
24402,ship
24403,deer
24404,deer
24405,deer
24406,automobile
24407,horse
24408,airplane
24409,deer
24410,bird
24411,ship
24412,bird
24413,truck
24414,ship
24415,frog
24416,frog
24417,airplane
24418,frog
24419,dog
24420,deer
24421,truck
24422,cat
24423,dog
24424,horse
24425,bird
24426,frog
24427,airplane
24428,airplane
24429,automobile
24430,ship
24431,dog
24432,automobile
24433,truck
24434,automobile
24435,ship
24436,frog
24437,dog
24438,truck
24439,cat
24440,ship
24441,automobile
24442,truck
24443,deer
24444,airplane
24445,deer
24446,automobile
24447,truck
24448,ship
24449,airplane
24450,dog
24451,airplane
24452,dog
24453,truck
24454,ship
24455,bird
24456,airplane
24457,frog
24458,ship
24459,automobile
24460,automobile
24461,deer
24462,truck
24463,truck
24464,automobile
24465,airplane
24466,truck
24467,ship
24468,frog
24469,automobile
24470,frog
24471,horse
24472,horse
24473,automobile
24474,ship
24475,deer
24476,dog
24477,ship
24478,horse
24479,bird
24480,ship
24481,ship
24482,deer
24483,ship
24484,horse
24485,ship
24486,airplane
24487,truck
24488,truck
24489,deer
24490,frog
24491,truck
24492,airplane
24493,frog
24494,airplane
24495,automobile
24496,airplane
24497,automobile
24498,horse
24499,deer
24500,dog
24501,horse
24502,ship
24503,truck
24504,truck
24505,dog
24506,horse
24507,truck
24508,truck
24509,frog
24510,bird
24511,dog
24512,airplane
24513,bird
24514,deer
24515,frog
24516,airplane
24517,deer
24518,horse
24519,ship
24520,dog
24521,bird
24522,dog
24523,horse
24524,frog
24525,ship
24526,deer
24527,airplane
24528,deer
24529,ship
24530,deer
24531,truck
24532,frog
24533,automobile
24534,bird
24535,truck
24536,truck
24537,deer
24538,dog
24539,frog
24540,airplane
24541,horse
24542,dog
24543,automobile
24544,bird
24545,ship
24546,automobile
24547,deer
24548,horse
24549,airplane
24550,truck
24551,truck
24552,automobile
24553,bird
24554,truck
24555,airplane
24556,dog
24557,horse
24558,ship
24559,truck
24560,deer
24561,bird
24562,automobile
24563,deer
24564,truck
24565,frog
24566,truck
24567,airplane
24568,ship
24569,horse
24570,horse
24571,ship
24572,ship
24573,deer
24574,truck
24575,truck
24576,horse
24577,cat
24578,bird
24579,ship
24580,deer
24581,automobile
24582,airplane
24583,bird
24584,deer
24585,truck
24586,ship
24587,airplane
24588,bird
24589,bird
24590,frog
24591,cat
24592,ship
24593,ship
24594,dog
24595,truck
24596,ship
24597,automobile
24598,horse
24599,horse
24600,dog
24601,frog
24602,frog
24603,deer
24604,ship
24605,frog
24606,dog
24607,bird
24608,truck
24609,bird
24610,airplane
24611,cat
24612,dog
24613,airplane
24614,automobile
24615,bird
24616,dog
24617,bird
24618,frog
24619,ship
24620,dog
24621,bird
24622,frog
24623,truck
24624,dog
24625,horse
24626,automobile
24627,bird
24628,deer
24629,bird
24630,automobile
24631,bird
24632,bird
24633,automobile
24634,bird
24635,ship
24636,cat
24637,deer
24638,frog
24639,frog
24640,ship
24641,cat
24642,frog
24643,airplane
24644,deer
24645,ship
24646,bird
24647,truck
24648,airplane
24649,bird
24650,frog
24651,truck
24652,bird
24653,truck
24654,airplane
24655,frog
24656,truck
24657,airplane
24658,deer
24659,airplane
24660,truck
24661,horse
24662,frog
24663,dog
24664,airplane
24665,horse
24666,bird
24667,truck
24668,frog
24669,frog
24670,frog
24671,automobile
24672,airplane
24673,ship
24674,automobile
24675,deer
24676,airplane
24677,truck
24678,deer
24679,dog
24680,automobile
24681,horse
24682,bird
24683,truck
24684,bird
24685,deer
24686,airplane
24687,horse
24688,automobile
24689,deer
24690,deer
24691,horse
24692,dog
24693,bird
24694,horse
24695,truck
24696,frog
24697,truck
24698,automobile
24699,airplane
24700,airplane
24701,horse
24702,frog
24703,horse
24704,dog
24705,ship
24706,dog
24707,truck
24708,bird
24709,dog
24710,cat
24711,dog
24712,truck
24713,truck
24714,truck
24715,frog
24716,automobile
24717,truck
24718,bird
24719,frog
24720,ship
24721,dog
24722,automobile
24723,airplane
24724,deer
24725,airplane
24726,dog
24727,automobile
24728,truck
24729,deer
24730,truck
24731,bird
24732,horse
24733,ship
24734,ship
24735,ship
24736,bird
24737,horse
24738,dog
24739,ship
24740,dog
24741,truck
24742,frog
24743,airplane
24744,automobile
24745,truck
24746,frog
24747,truck
24748,airplane
24749,frog
24750,automobile
24751,dog
24752,ship
24753,automobile
24754,automobile
24755,automobile
24756,airplane
24757,automobile
24758,horse
24759,frog
24760,frog
24761,automobile
24762,ship
24763,deer
24764,bird
24765,automobile
24766,deer
24767,cat
24768,deer
24769,deer
24770,horse
24771,dog
24772,dog
24773,dog
24774,truck
24775,automobile
24776,automobile
24777,ship
24778,deer
24779,frog
24780,deer
24781,dog
24782,frog
24783,horse
24784,deer
24785,bird
24786,frog
24787,bird
24788,horse
24789,cat
24790,horse
24791,ship
24792,ship
24793,ship
24794,deer
24795,frog
24796,horse
24797,ship
24798,truck
24799,airplane
24800,deer
24801,automobile
24802,ship
24803,automobile
24804,frog
24805,automobile
24806,bird
24807,ship
24808,dog
24809,bird
24810,airplane
24811,ship
24812,ship
24813,airplane
24814,dog
24815,deer
24816,horse
24817,horse
24818,dog
24819,truck
24820,airplane
24821,bird
24822,ship
24823,deer
24824,cat
24825,automobile
24826,automobile
24827,bird
24828,automobile
24829,ship
24830,airplane
24831,frog
24832,truck
24833,dog
24834,frog
24835,frog
24836,frog
24837,automobile
24838,cat
24839,ship
24840,automobile
24841,ship
24842,horse
24843,dog
24844,truck
24845,truck
24846,bird
24847,automobile
24848,deer
24849,bird
24850,ship
24851,truck
24852,ship
24853,truck
24854,automobile
24855,frog
24856,ship
24857,horse
24858,dog
24859,airplane
24860,bird
24861,ship
24862,bird
24863,truck
24864,ship
24865,truck
24866,horse
24867,airplane
24868,bird
24869,automobile
24870,airplane
24871,truck
24872,cat
24873,airplane
24874,deer
24875,horse
24876,deer
24877,frog
24878,automobile
24879,airplane
24880,cat
24881,automobile
24882,horse
24883,automobile
24884,automobile
24885,horse
24886,ship
24887,dog
24888,cat
24889,ship
24890,bird
24891,horse
24892,bird
24893,ship
24894,ship
24895,ship
24896,truck
24897,automobile
24898,ship
24899,airplane
24900,truck
24901,ship
24902,automobile
24903,truck
24904,bird
24905,dog
24906,cat
24907,ship
24908,airplane
24909,horse
24910,automobile
24911,automobile
24912,horse
24913,airplane
24914,dog
24915,dog
24916,truck
24917,truck
24918,dog
24919,dog
24920,ship
24921,dog
24922,airplane
24923,truck
24924,ship
24925,deer
24926,frog
24927,airplane
24928,ship
24929,truck
24930,truck
24931,dog
24932,cat
24933,truck
24934,dog
24935,ship
24936,ship
24937,bird
24938,airplane
24939,horse
24940,deer
24941,horse
24942,truck
24943,frog
24944,deer
24945,dog
24946,truck
24947,ship
24948,bird
24949,ship
24950,airplane
24951,cat
24952,frog
24953,truck
24954,automobile
24955,dog
24956,frog
24957,cat
24958,truck
24959,bird
24960,deer
24961,ship
24962,airplane
24963,automobile
24964,deer
24965,truck
24966,frog
24967,frog
24968,truck
24969,horse
24970,cat
24971,dog
24972,deer
24973,frog
24974,deer
24975,horse
24976,dog
24977,frog
24978,dog
24979,airplane
24980,frog
24981,dog
24982,airplane
24983,ship
24984,horse
24985,frog
24986,horse
24987,airplane
24988,frog
24989,ship
24990,dog
24991,horse
24992,dog
24993,deer
24994,truck
24995,automobile
24996,ship
24997,horse
24998,deer
24999,deer
25000,bird
25001,frog
25002,airplane
25003,cat
25004,automobile
25005,frog
25006,horse
25007,airplane
25008,dog
25009,automobile
25010,cat
25011,dog
25012,ship
25013,airplane
25014,bird
25015,dog
25016,deer
25017,dog
25018,cat
25019,cat
25020,bird
25021,horse
25022,ship
25023,ship
25024,frog
25025,truck
25026,horse
25027,cat
25028,horse
25029,bird
25030,deer
25031,frog
25032,frog
25033,frog
25034,truck
25035,bird
25036,dog
25037,truck
25038,frog
25039,dog
25040,horse
25041,truck
25042,ship
25043,deer
25044,bird
25045,airplane
25046,horse
25047,deer
25048,horse
25049,frog
25050,horse
25051,truck
25052,bird
25053,ship
25054,ship
25055,truck
25056,automobile
25057,cat
25058,frog
25059,bird
25060,deer
25061,frog
25062,deer
25063,airplane
25064,frog
25065,ship
25066,dog
25067,automobile
25068,frog
25069,bird
25070,deer
25071,bird
25072,frog
25073,truck
25074,bird
25075,horse
25076,frog
25077,dog
25078,ship
25079,horse
25080,bird
25081,bird
25082,ship
25083,truck
25084,truck
25085,deer
25086,bird
25087,ship
25088,airplane
25089,bird
25090,frog
25091,cat
25092,frog
25093,airplane
25094,airplane
25095,cat
25096,frog
25097,bird
25098,ship
25099,deer
25100,truck
25101,ship
25102,deer
25103,frog
25104,automobile
25105,cat
25106,frog
25107,dog
25108,frog
25109,cat
25110,automobile
25111,deer
25112,horse
25113,frog
25114,dog
25115,bird
25116,bird
25117,cat
25118,bird
25119,ship
25120,truck
25121,cat
25122,ship
25123,bird
25124,truck
25125,ship
25126,truck
25127,frog
25128,airplane
25129,truck
25130,horse
25131,truck
25132,ship
25133,truck
25134,deer
25135,deer
25136,deer
25137,bird
25138,deer
25139,truck
25140,horse
25141,ship
25142,deer
25143,horse
25144,truck
25145,dog
25146,airplane
25147,cat
25148,automobile
25149,airplane
25150,truck
25151,horse
25152,airplane
25153,deer
25154,horse
25155,bird
25156,automobile
25157,truck
25158,deer
25159,deer
25160,ship
25161,horse
25162,deer
25163,ship
25164,airplane
25165,horse
25166,deer
25167,deer
25168,deer
25169,truck
25170,dog
25171,frog
25172,truck
25173,airplane
25174,cat
25175,cat
25176,dog
25177,cat
25178,deer
25179,dog
25180,dog
25181,horse
25182,frog
25183,deer
25184,truck
25185,bird
25186,bird
25187,deer
25188,dog
25189,truck
25190,frog
25191,cat
25192,horse
25193,airplane
25194,truck
25195,ship
25196,bird
25197,ship
25198,automobile
25199,automobile
25200,bird
25201,bird
25202,deer
25203,airplane
25204,truck
25205,deer
25206,truck
25207,airplane
25208,airplane
25209,airplane
25210,airplane
25211,cat
25212,frog
25213,airplane
25214,frog
25215,airplane
25216,horse
25217,dog
25218,automobile
25219,cat
25220,frog
25221,truck
25222,dog
25223,frog
25224,airplane
25225,automobile
25226,frog
25227,cat
25228,airplane
25229,automobile
25230,deer
25231,bird
25232,frog
25233,cat
25234,automobile
25235,dog
25236,automobile
25237,dog
25238,truck
25239,dog
25240,cat
25241,deer
25242,truck
25243,automobile
25244,automobile
25245,dog
25246,horse
25247,horse
25248,dog
25249,dog
25250,ship
25251,truck
25252,automobile
25253,cat
25254,dog
25255,truck
25256,cat
25257,truck
25258,bird
25259,frog
25260,airplane
25261,deer
25262,ship
25263,horse
25264,deer
25265,ship
25266,dog
25267,airplane
25268,truck
25269,horse
25270,frog
25271,frog
25272,bird
25273,deer
25274,truck
25275,bird
25276,truck
25277,frog
25278,ship
25279,truck
25280,truck
25281,frog
25282,airplane
25283,dog
25284,frog
25285,airplane
25286,dog
25287,automobile
25288,automobile
25289,ship
25290,dog
25291,deer
25292,automobile
25293,automobile
25294,horse
25295,airplane
25296,dog
25297,ship
25298,dog
25299,horse
25300,dog
25301,deer
25302,bird
25303,dog
25304,airplane
25305,deer
25306,deer
25307,automobile
25308,truck
25309,truck
25310,cat
25311,bird
25312,deer
25313,dog
25314,truck
25315,deer
25316,horse
25317,frog
25318,airplane
25319,frog
25320,airplane
25321,frog
25322,ship
25323,airplane
25324,truck
25325,deer
25326,automobile
25327,automobile
25328,automobile
25329,frog
25330,airplane
25331,ship
25332,horse
25333,bird
25334,horse
25335,bird
25336,ship
25337,horse
25338,ship
25339,ship
25340,airplane
25341,deer
25342,horse
25343,frog
25344,truck
25345,frog
25346,deer
25347,airplane
25348,deer
25349,bird
25350,truck
25351,horse
25352,truck
25353,truck
25354,frog
25355,ship
25356,airplane
25357,airplane
25358,deer
25359,horse
25360,cat
25361,bird
25362,truck
25363,ship
25364,airplane
25365,airplane
25366,truck
25367,airplane
25368,dog
25369,bird
25370,ship
25371,deer
25372,deer
25373,dog
25374,dog
25375,bird
25376,automobile
25377,ship
25378,bird
25379,deer
25380,ship
25381,truck
25382,horse
25383,dog
25384,deer
25385,bird
25386,truck
25387,airplane
25388,bird
25389,truck
25390,airplane
25391,deer
25392,deer
25393,bird
25394,deer
25395,automobile
25396,cat
25397,ship
25398,horse
25399,airplane
25400,airplane
25401,deer
25402,airplane
25403,truck
25404,cat
25405,dog
25406,deer
25407,truck
25408,dog
25409,deer
25410,truck
25411,horse
25412,deer
25413,airplane
25414,frog
25415,horse
25416,bird
25417,automobile
25418,deer
25419,truck
25420,bird
25421,truck
25422,cat
25423,bird
25424,dog
25425,dog
25426,airplane
25427,horse
25428,horse
25429,frog
25430,deer
25431,dog
25432,automobile
25433,dog
25434,ship
25435,automobile
25436,airplane
25437,cat
25438,ship
25439,frog
25440,frog
25441,ship
25442,automobile
25443,ship
25444,automobile
25445,dog
25446,frog
25447,horse
25448,bird
25449,airplane
25450,cat
25451,deer
25452,dog
25453,horse
25454,airplane
25455,automobile
25456,airplane
25457,dog
25458,frog
25459,frog
25460,ship
25461,truck
25462,airplane
25463,truck
25464,bird
25465,horse
25466,horse
25467,frog
25468,frog
25469,truck
25470,frog
25471,cat
25472,deer
25473,ship
25474,dog
25475,automobile
25476,truck
25477,dog
25478,automobile
25479,ship
25480,bird
25481,automobile
25482,airplane
25483,dog
25484,cat
25485,airplane
25486,horse
25487,bird
25488,frog
25489,deer
25490,dog
25491,bird
25492,ship
25493,bird
25494,dog
25495,ship
25496,airplane
25497,airplane
25498,cat
25499,truck
25500,automobile
25501,dog
25502,airplane
25503,deer
25504,airplane
25505,dog
25506,dog
25507,frog
25508,frog
25509,deer
25510,bird
25511,automobile
25512,cat
25513,bird
25514,ship
25515,airplane
25516,dog
25517,truck
25518,horse
25519,cat
25520,horse
25521,automobile
25522,truck
25523,frog
25524,bird
25525,dog
25526,automobile
25527,airplane
25528,deer
25529,deer
25530,ship
25531,ship
25532,bird
25533,truck
25534,bird
25535,truck
25536,ship
25537,cat
25538,horse
25539,airplane
25540,truck
25541,frog
25542,ship
25543,airplane
25544,bird
25545,automobile
25546,bird
25547,deer
25548,horse
25549,airplane
25550,truck
25551,automobile
25552,ship
25553,truck
25554,truck
25555,airplane
25556,dog
25557,frog
25558,frog
25559,dog
25560,dog
25561,horse
25562,truck
25563,horse
25564,airplane
25565,frog
25566,dog
25567,horse
25568,automobile
25569,automobile
25570,truck
25571,horse
25572,automobile
25573,truck
25574,frog
25575,frog
25576,deer
25577,frog
25578,dog
25579,dog
25580,automobile
25581,dog
25582,frog
25583,frog
25584,truck
25585,airplane
25586,cat
25587,deer
25588,dog
25589,dog
25590,frog
25591,frog
25592,dog
25593,frog
25594,automobile
25595,bird
25596,frog
25597,automobile
25598,ship
25599,dog
25600,deer
25601,truck
25602,truck
25603,airplane
25604,deer
25605,cat
25606,automobile
25607,bird
25608,horse
25609,horse
25610,airplane
25611,deer
25612,automobile
25613,truck
25614,deer
25615,ship
25616,automobile
25617,deer
25618,frog
25619,deer
25620,horse
25621,dog
25622,cat
25623,frog
25624,frog
25625,cat
25626,automobile
25627,automobile
25628,deer
25629,horse
25630,frog
25631,truck
25632,truck
25633,frog
25634,dog
25635,truck
25636,bird
25637,truck
25638,horse
25639,ship
25640,dog
25641,ship
25642,airplane
25643,frog
25644,deer
25645,dog
25646,bird
25647,automobile
25648,deer
25649,ship
25650,frog
25651,frog
25652,airplane
25653,airplane
25654,automobile
25655,airplane
25656,truck
25657,deer
25658,airplane
25659,frog
25660,horse
25661,bird
25662,truck
25663,dog
25664,truck
25665,automobile
25666,airplane
25667,automobile
25668,ship
25669,dog
25670,airplane
25671,airplane
25672,bird
25673,frog
25674,cat
25675,frog
25676,truck
25677,truck
25678,dog
25679,airplane
25680,horse
25681,dog
25682,frog
25683,airplane
25684,horse
25685,bird
25686,dog
25687,frog
25688,horse
25689,airplane
25690,truck
25691,cat
25692,deer
25693,automobile
25694,airplane
25695,truck
25696,frog
25697,automobile
25698,frog
25699,dog
25700,truck
25701,dog
25702,automobile
25703,automobile
25704,automobile
25705,automobile
25706,cat
25707,bird
25708,automobile
25709,frog
25710,dog
25711,automobile
25712,bird
25713,ship
25714,deer
25715,airplane
25716,horse
25717,frog
25718,bird
25719,dog
25720,horse
25721,automobile
25722,cat
25723,airplane
25724,truck
25725,dog
25726,automobile
25727,airplane
25728,deer
25729,ship
25730,airplane
25731,automobile
25732,truck
25733,truck
25734,cat
25735,truck
25736,ship
25737,ship
25738,ship
25739,ship
25740,bird
25741,truck
25742,truck
25743,frog
25744,frog
25745,bird
25746,bird
25747,dog
25748,ship
25749,bird
25750,deer
25751,cat
25752,airplane
25753,truck
25754,automobile
25755,airplane
25756,bird
25757,horse
25758,ship
25759,frog
25760,frog
25761,airplane
25762,truck
25763,automobile
25764,dog
25765,dog
25766,deer
25767,dog
25768,ship
25769,truck
25770,ship
25771,bird
25772,cat
25773,frog
25774,frog
25775,airplane
25776,dog
25777,truck
25778,ship
25779,airplane
25780,ship
25781,automobile
25782,dog
25783,ship
25784,deer
25785,frog
25786,truck
25787,ship
25788,ship
25789,deer
25790,airplane
25791,truck
25792,ship
25793,truck
25794,deer
25795,dog
25796,frog
25797,frog
25798,frog
25799,airplane
25800,dog
25801,airplane
25802,horse
25803,frog
25804,dog
25805,frog
25806,airplane
25807,deer
25808,frog
25809,deer
25810,ship
25811,airplane
25812,airplane
25813,ship
25814,frog
25815,dog
25816,truck
25817,truck
25818,deer
25819,deer
25820,deer
25821,automobile
25822,ship
25823,horse
25824,dog
25825,airplane
25826,deer
25827,dog
25828,deer
25829,horse
25830,bird
25831,airplane
25832,airplane
25833,bird
25834,horse
25835,cat
25836,deer
25837,dog
25838,airplane
25839,automobile
25840,ship
25841,truck
25842,horse
25843,frog
25844,dog
25845,airplane
25846,frog
25847,cat
25848,automobile
25849,bird
25850,horse
25851,frog
25852,deer
25853,cat
25854,ship
25855,automobile
25856,dog
25857,ship
25858,frog
25859,ship
25860,cat
25861,bird
25862,dog
25863,automobile
25864,dog
25865,horse
25866,ship
25867,airplane
25868,deer
25869,automobile
25870,truck
25871,deer
25872,frog
